id,timestamp,src_ip,dest_ip,protocol,user_agent,packet_rate,packet_size,token_used,token_age_seconds,auth_success,request_count_window,unique_src_ips_window,label,attack_type
1340,2023-01-18T01:31:21,10.75.159.11,172.16.0.94,HTTP,Java/1.8,13,1192,0,,1,12,1,normal,none
2340,2023-02-21T20:01:22,10.55.45.85,172.16.128.172,HTTP,python-requests/2.25.1,13,882,0,,1,16,2,normal,none
687,2023-02-18T14:39:38,10.25.244.173,172.16.179.113,HTTPS,python-requests/2.25.1,16,809,0,,1,10,3,normal,none
8816,2023-02-12T20:51:04,10.145.156.5,172.16.181.11,TCP,python-requests/2.25.1,434,778,1,2787.0,1,506,31,attack,mitc
5482,2023-03-15T16:17:13,10.25.146.99,172.16.145.81,HTTPS,Mozilla/5.0,1483,204,0,,1,3875,454,attack,ddos
8423,2023-01-09T02:03:41,10.171.96.252,172.16.149.151,HTTP,Mozilla/5.0,581,1041,1,2283.0,1,651,46,attack,mitc
5909,2023-02-03T03:20:30,10.221.194.101,172.16.239.22,HTTP,Mozilla/5.0,4494,402,0,,1,3158,1845,attack,ddos
523,2023-01-18T13:10:23,10.122.99.64,172.16.148.56,HTTPS,Mozilla/5.0,10,719,0,,1,15,3,normal,none
2182,2023-02-15T05:24:05,10.211.158.218,172.16.151.107,HTTPS,Java/1.8,17,947,0,,1,17,2,normal,none
7128,2023-01-10T11:05:46,10.137.114.102,172.16.250.83,TCP,Mozilla/5.0,1926,704,0,,1,5344,1655,attack,ddos
2745,2023-01-14T11:15:57,10.52.174.68,172.16.252.233,HTTPS,curl/7.64.1,9,728,0,,1,18,4,normal,none
2304,2023-01-04T23:12:56,10.207.213.3,172.16.60.11,HTTP,Mozilla/5.0,20,558,0,,1,18,2,normal,none
8681,2023-02-08T12:06:30,10.237.128.185,172.16.228.245,HTTPS,curl/7.64.1,569,184,1,507.0,1,575,42,attack,mitc
8803,2023-01-31T11:37:10,10.178.38.121,172.16.208.57,UDP,aws-sdk-java/1.11,135,371,1,1001.0,1,529,47,attack,mitc
6407,2023-03-11T18:20:06,10.200.148.253,172.16.122.210,HTTPS,Mozilla/5.0,3392,56,0,,1,4542,1224,attack,ddos
3441,2023-03-03T22:37:48,10.245.149.253,172.16.180.174,UDP,python-requests/2.25.1,15,881,0,,1,17,4,normal,none
8878,2023-02-08T14:44:01,10.58.90.180,172.16.158.9,HTTP,Mozilla/5.0,79,1042,1,3465.0,1,512,33,attack,mitc
7298,2023-02-23T13:18:04,10.137.80.132,172.16.181.150,TCP,curl/7.64.1,6525,303,0,,1,4179,1097,attack,ddos
5966,2023-03-14T03:58:24,10.19.126.243,172.16.41.91,UDP,Java/1.8,3772,121,0,,1,7286,818,attack,ddos
3969,2023-03-16T05:11:31,10.97.23.87,172.16.175.246,HTTPS,python-requests/2.25.1,19,579,0,,1,21,2,normal,none
5688,2023-03-04T12:24:06,10.77.22.130,172.16.55.229,UDP,Mozilla/5.0,1556,488,0,,1,2250,1892,attack,ddos
7780,2023-02-20T19:43:45,10.190.222.54,172.16.153.49,HTTP,Mozilla/5.0,2176,456,0,,1,3619,462,attack,ddos
9286,2023-01-17T12:05:39,10.179.90.21,172.16.149.79,HTTPS,Mozilla/5.0,482,474,1,1304.0,1,108,9,attack,mitc
4141,2023-03-29T05:27:40,10.205.180.23,172.16.189.109,TCP,Mozilla/5.0,2895,502,0,,1,5450,1895,attack,ddos
6290,2023-01-24T11:15:56,10.200.228.59,172.16.25.23,TCP,curl/7.64.1,5864,317,0,,1,1013,1133,attack,ddos
653,2023-02-24T05:03:05,10.49.53.59,172.16.71.190,HTTPS,curl/7.64.1,18,1086,0,,1,19,1,normal,none
8314,2023-01-06T03:56:01,10.50.208.38,172.16.45.171,TCP,Mozilla/5.0,376,878,1,2851.0,0,373,14,attack,mitc
303,2023-03-02T06:13:39,10.38.49.135,172.16.77.236,HTTPS,aws-sdk-java/1.11,9,1195,0,,1,17,4,normal,none
1375,2023-01-30T22:45:36,10.146.247.118,172.16.134.26,UDP,python-requests/2.25.1,21,778,0,,1,17,3,normal,none
9884,2023-03-29T08:55:22,10.58.207.126,172.16.79.86,TCP,curl/7.64.1,182,386,1,1198.0,0,750,4,attack,mitc
1911,2023-01-01T20:08:29,10.251.166.136,172.16.206.73,HTTP,curl/7.64.1,9,511,0,,1,16,1,normal,none
9147,2023-02-27T20:42:26,10.44.228.159,172.16.215.91,HTTPS,python-requests/2.25.1,483,75,1,1713.0,1,753,23,attack,mitc
4834,2023-03-18T03:09:08,10.120.1.35,172.16.17.53,HTTPS,python-requests/2.25.1,5548,333,0,,1,1066,200,attack,ddos
9828,2023-02-27T21:59:46,10.162.208.59,172.16.44.58,HTTPS,Mozilla/5.0,437,148,1,2922.0,1,549,17,attack,mitc
7000,2023-01-23T04:55:36,10.249.5.219,172.16.107.22,TCP,SyncClient/3.2.1,4865,92,0,,1,805,991,attack,ddos
2535,2023-02-25T17:30:54,10.214.98.151,172.16.254.22,HTTP,curl/7.64.1,9,825,0,,1,19,4,normal,none
1024,2023-02-02T14:36:26,10.67.126.130,172.16.84.191,HTTPS,Java/1.8,22,747,0,,1,11,2,normal,none
1102,2023-01-27T18:40:09,10.53.108.103,172.16.36.83,HTTPS,Mozilla/5.0,14,881,0,,1,12,4,normal,none
2928,2023-02-26T09:51:33,10.85.1.64,172.16.19.204,HTTP,Mozilla/5.0,19,625,0,,1,21,1,normal,none
2925,2023-02-16T15:14:30,10.159.16.123,172.16.163.117,UDP,curl/7.64.1,12,1061,0,,1,21,2,normal,none
933,2023-03-23T06:08:08,10.242.27.40,172.16.69.198,TCP,python-requests/2.25.1,16,675,0,,1,19,1,normal,none
6128,2023-03-04T20:10:09,10.40.173.144,172.16.179.68,TCP,Mozilla/5.0,5465,384,0,,1,4840,1093,attack,ddos
7043,2023-02-05T06:48:23,10.1.96.49,172.16.140.36,HTTP,Mozilla/5.0,6648,112,0,,1,933,1647,attack,ddos
2926,2023-01-01T04:16:22,10.231.5.145,172.16.246.61,TCP,Mozilla/5.0,14,918,0,,1,12,2,normal,none
1181,2023-03-07T08:32:15,10.103.51.37,172.16.97.54,TCP,Mozilla/5.0,10,820,0,,1,18,1,normal,none
2234,2023-02-27T19:00:01,10.183.28.222,172.16.252.138,HTTPS,Mozilla/5.0,18,720,0,,1,11,2,normal,none
9014,2023-02-07T23:51:39,10.198.46.99,172.16.96.235,TCP,python-requests/2.25.1,145,943,1,3477.0,1,72,45,attack,mitc
8188,2023-02-17T01:25:13,10.84.185.84,172.16.207.45,TCP,python-requests/2.25.1,575,912,1,2276.0,1,156,22,attack,mitc
9418,2023-02-14T08:24:36,10.212.126.13,172.16.64.150,HTTP,python-requests/2.25.1,414,941,1,1592.0,1,721,39,attack,mitc
8845,2023-02-20T05:18:01,10.236.218.17,172.16.68.54,TCP,python-requests/2.25.1,372,949,1,843.0,1,97,13,attack,mitc
6355,2023-02-24T09:04:49,10.15.81.83,172.16.254.195,HTTP,Mozilla/5.0,4503,373,0,,1,4348,415,attack,ddos
765,2023-03-14T15:18:11,10.162.51.117,172.16.71.20,HTTP,python-requests/2.25.1,10,892,0,,1,16,3,normal,none
8682,2023-02-17T19:48:47,10.248.85.243,172.16.160.185,HTTP,Mozilla/5.0,189,221,1,174.0,1,718,28,attack,mitc
4394,2023-03-24T17:19:38,10.141.242.219,172.16.129.140,HTTPS,Mozilla/5.0,5675,469,0,,1,3526,1066,attack,ddos
3621,2023-03-18T21:12:05,10.184.126.82,172.16.41.121,UDP,Mozilla/5.0,12,589,0,,1,14,3,normal,none
8834,2023-01-27T16:28:00,10.102.175.65,172.16.43.184,HTTP,Mozilla/5.0,560,581,1,2948.0,0,559,20,attack,mitc
4984,2023-01-14T22:01:01,10.66.49.63,172.16.159.144,TCP,SyncClient/3.2.1,2197,592,0,,1,867,1435,attack,ddos
887,2023-03-21T22:48:54,10.236.171.82,172.16.48.195,HTTP,Mozilla/5.0,16,1010,0,,1,10,3,normal,none
4471,2023-01-23T14:08:18,10.170.205.129,172.16.137.236,UDP,python-requests/2.25.1,3234,534,0,,1,3142,1547,attack,ddos
7600,2023-03-03T07:26:31,10.232.220.27,172.16.171.150,HTTPS,Mozilla/5.0,2500,535,0,,1,4912,861,attack,ddos
9860,2023-03-04T12:19:26,10.12.58.177,172.16.34.63,HTTPS,Java/1.8,443,40,1,897.0,1,232,35,attack,mitc
2566,2023-02-03T13:54:11,10.180.173.148,172.16.9.142,HTTP,Java/1.8,12,714,0,,1,12,3,normal,none
1232,2023-01-04T13:50:21,10.230.246.50,172.16.220.74,HTTPS,Mozilla/5.0,15,1222,0,,1,18,3,normal,none
1750,2023-03-10T16:56:47,10.176.159.170,172.16.162.86,UDP,Mozilla/5.0,15,493,0,,1,18,4,normal,none
4068,2023-03-11T17:21:26,10.16.119.232,172.16.80.241,HTTPS,Mozilla/5.0,5334,237,0,,1,6037,576,attack,ddos
636,2023-02-27T04:45:10,10.55.8.183,172.16.41.129,HTTPS,Mozilla/5.0,11,1122,0,,1,15,3,normal,none
7098,2023-01-27T00:53:08,10.7.155.228,172.16.23.2,TCP,Mozilla/5.0,5481,112,0,,1,866,926,attack,ddos
1609,2023-02-28T00:43:35,10.122.95.9,172.16.250.29,HTTP,python-requests/2.25.1,13,744,0,,1,13,3,normal,none
7265,2023-02-17T14:24:55,10.31.236.114,172.16.194.238,HTTPS,Mozilla/5.0,5420,331,0,,1,6410,1643,attack,ddos
9011,2023-01-27T17:49:04,10.100.14.115,172.16.241.210,HTTPS,Mozilla/5.0,80,124,1,1136.0,1,220,13,attack,mitc
4639,2023-03-01T20:33:48,10.14.207.173,172.16.250.130,HTTP,Mozilla/5.0,1904,305,0,,1,5456,577,attack,ddos
3050,2023-01-19T22:55:31,10.41.155.156,172.16.254.28,HTTP,curl/7.64.1,21,932,0,,1,10,4,normal,none
3112,2023-03-13T02:55:44,10.21.115.94,172.16.234.78,HTTP,SyncClient/3.2.1,7,1177,0,,1,12,4,normal,none
9671,2023-03-13T07:52:48,10.222.103.131,172.16.158.234,HTTP,Mozilla/5.0,281,224,1,2585.0,1,288,41,attack,mitc
339,2023-03-23T18:15:57,10.113.122.79,172.16.143.195,HTTP,Mozilla/5.0,10,927,0,,1,18,2,normal,none
8538,2023-03-03T05:01:36,10.86.106.182,172.16.135.90,HTTP,python-requests/2.25.1,594,866,0,,1,577,12,attack,mitc
6782,2023-03-25T14:04:38,10.40.5.46,172.16.230.203,UDP,SyncClient/3.2.1,3652,170,0,,1,1972,339,attack,ddos
4135,2023-01-30T13:37:10,10.26.21.111,172.16.34.15,HTTP,Mozilla/5.0,6072,170,0,,1,1685,1825,attack,ddos
5136,2023-01-23T08:35:40,10.193.3.195,172.16.178.12,HTTP,Mozilla/5.0,5632,383,0,,1,1621,1265,attack,ddos
437,2023-01-29T17:25:40,10.21.147.17,172.16.168.12,HTTP,Java/1.8,18,1027,0,,1,20,2,normal,none
8998,2023-03-05T13:47:57,10.25.238.195,172.16.27.223,HTTP,SyncClient/3.2.1,32,383,1,3257.0,0,162,45,attack,mitc
3887,2023-02-05T01:43:24,10.3.217.149,172.16.207.238,HTTPS,python-requests/2.25.1,15,678,0,,1,8,1,normal,none
1877,2023-02-05T22:48:04,10.115.105.151,172.16.35.198,HTTP,Mozilla/5.0,14,500,0,,1,8,3,normal,none
5251,2023-01-25T13:39:51,10.237.33.177,172.16.107.87,TCP,curl/7.64.1,4632,286,0,,1,5880,1075,attack,ddos
5096,2023-01-14T06:50:11,10.11.168.97,172.16.5.115,HTTP,curl/7.64.1,2178,310,0,,1,1239,854,attack,ddos
6221,2023-01-29T05:39:35,10.230.217.177,172.16.246.141,TCP,curl/7.64.1,5737,502,0,,1,6912,1686,attack,ddos
9376,2023-02-09T09:00:48,10.200.147.151,172.16.87.83,HTTP,Mozilla/5.0,515,836,0,,1,134,19,attack,mitc
4192,2023-03-09T06:57:38,10.3.24.234,172.16.94.14,HTTP,Mozilla/5.0,1246,618,0,,1,7684,1559,attack,ddos
7163,2023-01-26T15:51:55,10.119.179.84,172.16.45.91,UDP,Mozilla/5.0,4846,326,0,,1,2467,1191,attack,ddos
1509,2023-03-16T16:59:02,10.124.126.161,172.16.5.196,HTTP,Mozilla/5.0,9,1068,0,,1,22,3,normal,none
7418,2023-03-11T03:20:28,10.146.223.10,172.16.32.83,HTTP,python-requests/2.25.1,3268,540,0,,1,7699,239,attack,ddos
4258,2023-02-21T15:03:55,10.200.171.67,172.16.219.151,TCP,curl/7.64.1,5577,389,0,,1,7453,149,attack,ddos
1221,2023-01-11T20:30:15,10.52.93.132,172.16.246.5,TCP,aws-sdk-java/1.11,11,381,0,,1,19,3,normal,none
4053,2023-02-18T14:45:35,10.89.155.184,172.16.17.222,HTTPS,SyncClient/3.2.1,5345,334,0,,1,3690,1833,attack,ddos
1355,2023-02-11T18:58:54,10.217.74.198,172.16.184.24,UDP,Mozilla/5.0,4,974,0,,1,15,1,normal,none
5649,2023-03-19T23:46:55,10.7.122.24,172.16.237.76,TCP,aws-sdk-java/1.11,4800,316,0,,1,5878,767,attack,ddos
483,2023-01-22T10:28:43,10.178.150.238,172.16.150.80,HTTP,Mozilla/5.0,13,517,0,,1,14,1,normal,none
8426,2023-02-28T11:03:50,10.75.222.163,172.16.196.190,HTTPS,Java/1.8,190,626,0,,1,90,41,attack,mitc
3890,2023-02-10T06:08:32,10.235.213.179,172.16.118.49,HTTPS,curl/7.64.1,12,1347,0,,1,10,3,normal,none
7280,2023-03-23T09:29:30,10.161.194.34,172.16.165.40,TCP,SyncClient/3.2.1,1512,304,0,,1,7745,463,attack,ddos
5498,2023-03-14T07:10:02,10.187.207.113,172.16.100.76,HTTPS,curl/7.64.1,5130,690,0,,1,1578,878,attack,ddos
5869,2023-03-31T08:33:43,10.223.141.68,172.16.50.50,HTTPS,Mozilla/5.0,6891,143,0,,1,4055,789,attack,ddos
4821,2023-01-26T04:25:24,10.46.142.34,172.16.117.122,HTTP,Mozilla/5.0,1216,112,0,,1,4800,1402,attack,ddos
4816,2023-01-07T11:14:57,10.110.67.53,172.16.91.208,HTTPS,Mozilla/5.0,5152,147,0,,1,7007,423,attack,ddos
9516,2023-01-15T14:32:45,10.23.97.2,172.16.231.40,HTTPS,SyncClient/3.2.1,156,994,1,1548.0,1,521,22,attack,mitc
2521,2023-03-01T11:49:16,10.125.243.180,172.16.44.241,HTTP,curl/7.64.1,25,1030,0,,1,4,2,normal,none
6796,2023-03-17T10:59:21,10.199.116.67,172.16.13.136,HTTPS,Mozilla/5.0,2851,250,0,,1,5720,1079,attack,ddos
2941,2023-01-21T15:07:06,10.117.203.6,172.16.217.140,UDP,Mozilla/5.0,18,514,0,,1,18,2,normal,none
8509,2023-03-18T15:37:30,10.140.69.48,172.16.109.67,TCP,python-requests/2.25.1,166,539,1,692.0,0,378,41,attack,mitc
4483,2023-02-25T11:40:44,10.141.3.48,172.16.114.19,UDP,Mozilla/5.0,6588,103,0,,1,6641,1441,attack,ddos
6181,2023-03-21T20:00:19,10.8.114.165,172.16.121.112,HTTP,SyncClient/3.2.1,4442,363,0,,1,7588,745,attack,ddos
2114,2023-02-10T16:34:53,10.141.205.143,172.16.86.189,TCP,Mozilla/5.0,11,1018,0,,1,14,1,normal,none
8336,2023-02-24T18:26:33,10.25.233.155,172.16.86.79,HTTP,Mozilla/5.0,539,663,1,3032.0,1,141,37,attack,mitc
8451,2023-01-10T20:24:46,10.70.165.89,172.16.178.130,HTTPS,python-requests/2.25.1,366,295,1,1711.0,1,575,21,attack,mitc
7921,2023-03-11T17:57:27,10.141.100.118,172.16.199.155,TCP,aws-sdk-java/1.11,4108,240,0,,1,3955,1341,attack,ddos
8672,2023-01-30T19:42:35,10.139.114.109,172.16.202.139,HTTPS,python-requests/2.25.1,446,756,1,3584.0,1,517,17,attack,mitc
1944,2023-02-11T13:15:18,10.34.191.182,172.16.75.44,HTTPS,SyncClient/3.2.1,15,738,0,,1,10,4,normal,none
7519,2023-01-20T14:21:14,10.0.207.28,172.16.186.101,TCP,Mozilla/5.0,3592,40,0,,1,4423,679,attack,ddos
2942,2023-01-11T04:49:18,10.237.214.186,172.16.193.43,HTTP,python-requests/2.25.1,10,580,0,,1,13,1,normal,none
999,2023-02-12T16:56:18,10.227.133.71,172.16.162.26,HTTPS,Mozilla/5.0,17,1058,0,,1,14,4,normal,none
9920,2023-02-18T10:59:30,10.142.101.180,172.16.52.212,TCP,Mozilla/5.0,468,535,1,2230.0,1,60,46,attack,mitc
5633,2023-01-19T16:44:07,10.20.66.145,172.16.204.51,HTTPS,curl/7.64.1,6836,255,0,,1,2772,408,attack,ddos
2843,2023-01-23T19:23:14,10.5.252.228,172.16.144.157,HTTP,python-requests/2.25.1,15,632,0,,1,17,4,normal,none
7782,2023-03-11T01:22:01,10.225.87.127,172.16.54.177,HTTPS,python-requests/2.25.1,5739,408,0,,1,3711,1154,attack,ddos
9015,2023-02-21T08:22:14,10.74.62.38,172.16.196.84,HTTPS,Mozilla/5.0,23,712,0,,1,403,33,attack,mitc
954,2023-02-09T22:03:00,10.175.97.185,172.16.182.134,HTTP,aws-sdk-java/1.11,21,754,0,,1,20,1,normal,none
9151,2023-03-08T07:59:50,10.227.82.252,172.16.104.206,HTTPS,SyncClient/3.2.1,384,707,1,2823.0,0,620,26,attack,mitc
2915,2023-01-02T21:50:12,10.59.0.248,172.16.237.20,HTTPS,Mozilla/5.0,17,779,0,,1,12,2,normal,none
1240,2023-03-01T20:11:14,10.87.43.78,172.16.118.231,TCP,Mozilla/5.0,6,644,0,,1,7,4,normal,none
4750,2023-02-06T17:08:24,10.208.172.186,172.16.28.44,TCP,python-requests/2.25.1,3280,327,0,,1,2650,1111,attack,ddos
159,2023-03-12T03:32:30,10.191.74.60,172.16.31.32,HTTP,curl/7.64.1,9,926,0,,1,12,4,normal,none
5226,2023-01-10T20:25:24,10.94.151.7,172.16.95.198,HTTPS,Mozilla/5.0,2294,40,0,,1,6985,1446,attack,ddos
7632,2023-01-17T02:46:48,10.132.117.155,172.16.108.66,HTTPS,Mozilla/5.0,6420,382,0,,1,3785,1472,attack,ddos
912,2023-03-02T19:45:59,10.101.233.48,172.16.45.76,TCP,python-requests/2.25.1,17,783,0,,1,21,4,normal,none
7983,2023-03-30T02:37:25,10.69.242.32,172.16.203.63,HTTPS,curl/7.64.1,5012,189,0,,1,4704,1661,attack,ddos
2210,2023-01-31T13:02:13,10.43.189.82,172.16.191.22,HTTP,Mozilla/5.0,12,1085,0,,1,13,1,normal,none
5306,2023-03-09T09:09:19,10.172.101.59,172.16.65.144,TCP,Mozilla/5.0,3930,414,0,,1,6123,158,attack,ddos
8982,2023-01-10T13:06:04,10.242.251.20,172.16.169.116,TCP,Mozilla/5.0,416,527,1,3426.0,1,621,41,attack,mitc
1142,2023-02-11T08:30:01,10.249.223.28,172.16.28.135,TCP,python-requests/2.25.1,17,855,0,,1,17,2,normal,none
5261,2023-01-03T20:42:05,10.161.92.49,172.16.20.78,UDP,Mozilla/5.0,3414,304,0,,1,7422,539,attack,ddos
7089,2023-03-09T14:04:26,10.77.110.29,172.16.32.238,HTTP,Java/1.8,3281,583,0,,1,7100,1621,attack,ddos
754,2023-02-06T07:08:30,10.241.162.25,172.16.149.91,HTTPS,Mozilla/5.0,16,949,0,,1,10,1,normal,none
9421,2023-03-08T22:09:42,10.128.94.206,172.16.184.109,HTTPS,Mozilla/5.0,184,567,1,800.0,1,357,27,attack,mitc
2072,2023-01-14T08:00:24,10.4.0.145,172.16.29.252,HTTPS,Java/1.8,12,913,0,,1,17,1,normal,none
2118,2023-03-29T08:27:21,10.217.126.183,172.16.31.61,HTTP,python-requests/2.25.1,12,706,1,52294.0,1,21,3,normal,none
7885,2023-01-05T18:44:07,10.63.124.12,172.16.35.48,UDP,python-requests/2.25.1,2590,221,0,,1,2309,505,attack,ddos
818,2023-03-02T15:25:03,10.239.240.51,172.16.61.243,TCP,aws-sdk-java/1.11,17,441,0,,1,12,4,normal,none
2032,2023-02-26T23:41:29,10.64.200.52,172.16.90.173,HTTPS,Mozilla/5.0,13,744,0,,1,14,3,normal,none
2381,2023-01-29T19:25:24,10.217.108.26,172.16.226.112,UDP,curl/7.64.1,15,853,0,,1,14,2,normal,none
3197,2023-02-20T17:32:58,10.221.232.27,172.16.42.223,UDP,python-requests/2.25.1,17,782,0,,1,11,2,normal,none
2919,2023-01-29T18:04:34,10.151.168.127,172.16.236.252,HTTPS,python-requests/2.25.1,12,875,0,,1,20,1,normal,none
146,2023-03-20T10:48:44,10.139.191.176,172.16.217.207,TCP,python-requests/2.25.1,20,536,0,,1,17,1,normal,none
7795,2023-02-25T22:09:32,10.115.165.91,172.16.143.202,HTTPS,Mozilla/5.0,5880,386,0,,1,5721,993,attack,ddos
4060,2023-03-16T21:30:29,10.27.139.216,172.16.67.69,TCP,aws-sdk-java/1.11,4777,40,0,,1,5829,178,attack,ddos
5444,2023-03-16T21:48:06,10.191.55.4,172.16.64.141,TCP,Mozilla/5.0,1001,385,0,,1,1857,1372,attack,ddos
9865,2023-03-19T19:28:48,10.138.79.80,172.16.89.112,HTTPS,curl/7.64.1,388,279,0,,0,188,5,attack,mitc
7159,2023-01-26T13:27:37,10.168.205.57,172.16.218.194,HTTPS,Mozilla/5.0,1239,412,0,,1,7205,1530,attack,ddos
3504,2023-03-09T22:25:01,10.236.47.53,172.16.102.229,HTTPS,Mozilla/5.0,14,886,0,,1,11,3,normal,none
5038,2023-03-20T00:24:00,10.246.35.201,172.16.1.123,HTTP,Mozilla/5.0,6213,259,0,,1,2403,1968,attack,ddos
3427,2023-01-14T04:38:35,10.8.180.113,172.16.117.115,UDP,Mozilla/5.0,13,1060,0,,1,18,1,normal,none
5314,2023-01-13T19:20:48,10.71.178.36,172.16.98.175,TCP,SyncClient/3.2.1,3200,377,0,,1,1716,1261,attack,ddos
4667,2023-02-14T22:16:55,10.115.182.111,172.16.95.229,TCP,Mozilla/5.0,2282,742,0,,1,4628,1138,attack,ddos
3218,2023-02-09T07:26:24,10.75.129.192,172.16.250.120,TCP,Mozilla/5.0,12,844,0,,1,9,1,normal,none
1210,2023-02-11T17:53:24,10.209.240.33,172.16.51.76,HTTP,python-requests/2.25.1,14,704,0,,1,12,1,normal,none
652,2023-03-12T23:35:56,10.89.210.76,172.16.77.203,HTTP,SyncClient/3.2.1,13,869,0,,1,11,4,normal,none
6210,2023-03-22T04:32:27,10.83.208.23,172.16.99.13,HTTP,curl/7.64.1,3220,505,0,,1,7875,1254,attack,ddos
1623,2023-01-11T20:09:25,10.10.68.189,172.16.169.251,TCP,Mozilla/5.0,10,1252,0,,1,11,1,normal,none
3436,2023-02-16T14:16:06,10.59.74.142,172.16.234.169,TCP,python-requests/2.25.1,16,936,0,,1,14,3,normal,none
474,2023-03-10T13:06:18,10.85.169.11,172.16.173.32,UDP,python-requests/2.25.1,9,441,0,,1,24,3,normal,none
4263,2023-02-13T18:25:24,10.104.254.73,172.16.31.213,HTTPS,Mozilla/5.0,4665,217,0,,1,3526,661,attack,ddos
6654,2023-01-29T22:12:12,10.169.24.28,172.16.10.52,HTTPS,Mozilla/5.0,2648,350,0,,1,7103,337,attack,ddos
4596,2023-02-19T11:17:12,10.190.155.155,172.16.202.126,TCP,Mozilla/5.0,5850,427,0,,1,3360,874,attack,ddos
2220,2023-03-12T16:05:56,10.184.138.238,172.16.255.138,HTTP,curl/7.64.1,17,858,0,,1,9,3,normal,none
231,2023-03-04T08:36:20,10.118.85.167,172.16.70.57,HTTPS,Mozilla/5.0,17,536,0,,1,11,1,normal,none
7178,2023-02-16T08:41:20,10.207.170.113,172.16.2.27,HTTP,Mozilla/5.0,6113,369,0,,1,4272,1528,attack,ddos
4194,2023-02-28T03:28:31,10.70.22.244,172.16.14.201,TCP,curl/7.64.1,5581,145,0,,1,2127,1305,attack,ddos
9535,2023-01-31T13:37:13,10.222.142.251,172.16.111.168,TCP,Java/1.8,289,141,1,1480.0,0,710,12,attack,mitc
7021,2023-03-31T05:03:59,10.138.129.222,172.16.13.137,HTTPS,Mozilla/5.0,2443,328,0,,1,7643,1619,attack,ddos
3420,2023-02-01T23:30:59,10.175.90.131,172.16.198.65,TCP,aws-sdk-java/1.11,13,745,0,,1,9,2,normal,none
2222,2023-02-25T03:13:58,10.66.144.53,172.16.43.176,HTTPS,Mozilla/5.0,9,802,0,,1,11,4,normal,none
8628,2023-03-28T00:43:02,10.5.101.195,172.16.58.75,HTTP,curl/7.64.1,126,591,0,,1,34,17,attack,mitc
6428,2023-03-17T07:57:14,10.87.99.95,172.16.109.77,HTTP,Mozilla/5.0,4033,884,0,,1,6794,689,attack,ddos
9547,2023-02-28T13:14:50,10.30.51.140,172.16.126.55,TCP,Mozilla/5.0,160,128,1,473.0,1,347,26,attack,mitc
7503,2023-03-24T10:32:14,10.48.11.181,172.16.20.103,HTTP,SyncClient/3.2.1,4288,440,0,,1,4102,678,attack,ddos
5351,2023-02-03T17:30:42,10.28.164.29,172.16.246.61,TCP,curl/7.64.1,2241,133,0,,1,3500,1867,attack,ddos
9498,2023-01-01T02:04:43,10.235.128.143,172.16.170.223,HTTP,python-requests/2.25.1,235,444,1,837.0,1,177,36,attack,mitc
657,2023-03-13T08:01:43,10.15.79.3,172.16.203.244,HTTP,SyncClient/3.2.1,17,984,0,,1,10,2,normal,none
753,2023-03-07T17:17:49,10.42.96.8,172.16.41.2,UDP,curl/7.64.1,12,677,0,,1,13,3,normal,none
3124,2023-01-30T13:49:46,10.142.19.23,172.16.204.194,TCP,Mozilla/5.0,16,779,0,,1,11,2,normal,none
7686,2023-03-13T01:10:15,10.144.94.82,172.16.204.92,TCP,python-requests/2.25.1,6995,389,0,,1,1401,402,attack,ddos
6831,2023-02-18T22:06:19,10.114.128.121,172.16.161.170,TCP,aws-sdk-java/1.11,4663,459,0,,1,2033,379,attack,ddos
4235,2023-01-07T03:54:14,10.244.72.86,172.16.43.174,HTTPS,curl/7.64.1,2097,414,0,,1,6955,926,attack,ddos
4728,2023-01-23T07:07:30,10.215.12.40,172.16.148.50,TCP,SyncClient/3.2.1,1904,154,0,,1,2821,143,attack,ddos
5774,2023-02-22T12:15:35,10.139.231.123,172.16.217.180,UDP,curl/7.64.1,1334,607,0,,1,3501,1036,attack,ddos
4717,2023-01-21T23:27:57,10.198.183.238,172.16.128.152,HTTPS,Java/1.8,4328,54,0,,1,4102,1847,attack,ddos
5095,2023-01-01T12:34:58,10.140.15.13,172.16.156.116,HTTP,curl/7.64.1,5257,446,0,,1,3851,966,attack,ddos
6602,2023-02-21T18:01:18,10.212.153.183,172.16.53.209,HTTP,Mozilla/5.0,3738,159,0,,1,2613,1127,attack,ddos
5713,2023-02-24T10:38:51,10.205.104.117,172.16.125.29,TCP,curl/7.64.1,2807,125,0,,1,4465,380,attack,ddos
4124,2023-03-05T08:40:21,10.145.14.204,172.16.23.72,HTTP,Mozilla/5.0,5370,211,0,,1,2904,1903,attack,ddos
2699,2023-01-23T04:43:17,10.95.97.246,172.16.225.113,HTTPS,python-requests/2.25.1,17,640,0,,1,10,3,normal,none
3605,2023-03-23T22:34:11,10.76.204.44,172.16.238.210,HTTP,Mozilla/5.0,17,998,0,,1,17,2,normal,none
1526,2023-03-19T02:20:06,10.1.246.158,172.16.35.60,HTTP,Mozilla/5.0,14,1079,0,,1,12,3,normal,none
173,2023-01-08T02:49:31,10.174.230.118,172.16.31.63,HTTPS,Java/1.8,16,997,0,,1,14,1,normal,none
8780,2023-02-06T07:13:32,10.25.154.116,172.16.106.173,HTTPS,Java/1.8,160,558,1,1831.0,0,431,19,attack,mitc
5701,2023-02-23T01:42:55,10.162.190.65,172.16.67.119,HTTP,curl/7.64.1,4145,360,0,,1,3410,1385,attack,ddos
